date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score
2026-08-17,5,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,80.0
2026-08-18,5,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,76.0,6036.0,501.0,90.0,30.0,35.0,27.45,81.2,5.1,388.0,851.0,86.0
2026-08-19,5,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,84.0,7358.0,865.0,223.0,33.0,44.0,29.35,86.8,7.4,622.0,429.0,85.0
2026-08-20,5,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,76.0,5524.0,397.0,74.0,30.0,34.0,25.73,76.1,4.4,334.0,1010.0,81.0
2026-08-21,5,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,39.0,2992.0,139.0,26.0,14.0,17.0,25.64,75.8,3.6,140.0,1344.0,75.0
2026-08-22,5,P17,Player 17,W,33.81,MD,Match,Match,Starter,87.0,10495.0,925.0,273.0,37.0,51.0,32.9,97.3,7.2,626.0,1096.0,75.0
2026-08-23,5,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,29.0,1982.0,34.0,3.0,9.0,10.0,18.8,55.6,2.1,61.0,1100.0,77.0
2026-08-24,6,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,88.0
2026-08-25,6,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,84.0,5742.0,427.0,89.0,32.0,43.0,28.23,83.5,5.8,487.0,687.0,85.0
2026-08-26,6,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,87.0,8390.0,674.0,267.0,46.0,44.0,31.76,93.9,7.5,652.0,548.0,84.0
2026-08-27,6,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,79.0,5803.0,468.0,115.0,31.0,32.0,27.86,82.4,4.1,324.0,1139.0,76.0
2026-08-28,6,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,46.0,2709.0,143.0,22.0,14.0,17.0,23.12,68.4,2.4,110.0,1463.0,79.0
2026-08-29,6,P17,Player 17,W,33.81,MD,Match,Match,Starter,84.0,9115.0,910.0,275.0,40.0,47.0,33.3,98.5,7.7,647.0,1086.0,75.0
2026-08-30,6,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,25.0,2263.0,36.0,3.0,9.0,10.0,19.83,58.6,1.7,42.0,1081.0,74.0
2026-08-31,7,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,80.0
2026-09-01,7,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,80.0,7148.0,521.0,104.0,36.0,31.0,27.59,81.6,4.6,368.0,689.0,89.0
2026-09-02,7,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,88.0,7896.0,801.0,285.0,38.0,45.0,31.63,93.6,6.2,546.0,410.0,91.0
2026-09-03,7,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,64.0,5328.0,395.0,89.0,28.0,28.0,26.22,77.6,4.4,282.0,914.0,79.0
2026-09-04,7,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,41.0,3155.0,149.0,26.0,17.0,14.0,24.37,72.1,3.0,123.0,1196.0,76.0
2026-09-05,7,P17,Player 17,W,33.81,MD,Match,Top-up,Unused,45.0,4503.0,317.0,78.0,30.0,26.0,27.87,82.4,5.2,234.0,951.0,75.0
2026-09-06,7,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,29.0,2071.0,38.0,3.0,8.0,9.0,18.69,55.3,1.7,49.0,639.0,83.0
2026-09-07,8,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,85.0
2026-09-08,8,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,80.0,6451.0,471.0,99.0,38.0,36.0,27.68,81.9,5.2,416.0,283.0,88.0
2026-09-09,8,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,86.0,7437.0,780.0,250.0,40.0,43.0,26.93,79.6,6.4,550.0,465.0,87.0
2026-09-10,8,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,69.0,5759.0,478.0,72.0,28.0,32.0,27.29,80.7,4.1,283.0,966.0,80.0
2026-09-11,8,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,48.0,2624.0,107.0,29.0,16.0,17.0,22.34,66.1,2.7,130.0,1249.0,80.0
2026-09-12,8,P17,Player 17,W,33.81,MD,Match,Match,Sub,20.0,2353.0,273.0,64.0,9.0,10.0,29.77,88.1,5.7,114.0,963.0,78.0
2026-09-13,8,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,35.0,2306.0,40.0,3.0,9.0,10.0,19.45,57.5,2.0,70.0,527.0,86.0
2026-07-20,1,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2026-07-21,1,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,74.0,6841.0,521.0,92.0,30.0,33.0,28.77,83.0,5.2,385.0,0.0,89.0
2026-07-22,1,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,87.0,7968.0,641.0,215.0,36.0,39.0,32.31,93.2,6.4,557.0,385.0,86.0
2026-07-23,1,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,72.0,5672.0,319.0,87.0,27.0,25.0,29.88,86.2,5.5,396.0,942.0,81.0
2026-07-24,1,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,47.0,3283.0,132.0,28.0,17.0,16.0,23.84,68.8,2.8,132.0,1338.0,80.0
2026-07-25,1,P18,Player 18,W,34.68,MD,Match,Match,Starter,85.0,9714.0,961.0,297.0,48.0,43.0,32.99,95.1,8.3,706.0,1085.0,74.0
2026-07-26,1,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,28.0,2410.0,38.0,3.0,7.0,8.0,19.97,57.6,0.7,20.0,1234.0,75.0
2026-07-27,2,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,80.0
2026-07-28,2,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,79.0,6556.0,512.0,98.0,26.0,28.0,24.41,70.4,5.1,403.0,726.0,78.0
2026-07-29,2,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,89.0,9015.0,717.0,242.0,31.0,42.0,31.77,91.6,5.8,516.0,423.0,83.0
2026-07-30,2,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,66.0,5597.0,403.0,95.0,28.0,30.0,25.99,74.9,4.4,290.0,919.0,79.0
2026-07-31,2,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,47.0,3265.0,131.0,26.0,17.0,17.0,23.3,67.2,1.5,70.0,1209.0,83.0
2026-08-01,2,P18,Player 18,W,34.68,MD,Match,Top-up,Unused,53.0,5120.0,355.0,89.0,30.0,27.0,26.52,76.5,5.0,265.0,876.0,81.0
2026-08-02,2,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,34.0,2035.0,35.0,4.0,8.0,10.0,18.0,51.9,1.9,65.0,625.0,86.0
2026-08-03,3,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,86.0
2026-08-04,3,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,77.0,6892.0,408.0,114.0,37.0,31.0,28.33,81.7,5.1,393.0,330.0,84.0
2026-08-05,3,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,84.0,7547.0,787.0,234.0,52.0,35.0,30.38,87.6,6.7,563.0,458.0,85.0
2026-08-06,3,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,66.0,5455.0,354.0,81.0,25.0,27.0,26.82,77.3,4.0,264.0,956.0,83.0
2026-08-07,3,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,45.0,3345.0,124.0,23.0,13.0,17.0,24.5,70.7,3.3,148.0,1220.0,82.0
2026-08-08,3,P18,Player 18,W,34.68,MD,Match,Top-up,Unused,54.0,4734.0,344.0,77.0,30.0,30.0,28.49,82.2,4.7,254.0,975.0,80.0
2026-08-09,3,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,30.0,2576.0,37.0,4.0,9.0,8.0,18.92,54.6,1.7,51.0,666.0,77.0
2026-08-10,4,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,79.0
2026-08-11,4,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,77.0,7365.0,508.0,102.0,32.0,31.0,27.43,79.1,5.7,439.0,305.0,85.0
2026-08-12,4,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,89.0,8816.0,883.0,272.0,39.0,46.0,33.08,95.4,6.2,552.0,490.0,77.0
2026-08-13,4,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,78.0,6390.0,346.0,87.0,30.0,31.0,26.98,77.8,4.4,343.0,991.0,86.0
2026-08-14,4,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,45.0,3250.0,113.0,22.0,13.0,15.0,23.71,68.4,2.2,99.0,1334.0,79.0
2026-08-15,4,P18,Player 18,W,34.68,MD,Match,Match,Sub,40.0,4241.0,367.0,184.0,26.0,22.0,29.91,86.2,7.8,312.0,994.0,78.0
2026-08-16,4,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,34.0,2315.0,39.0,3.0,8.0,8.0,17.18,49.6,1.0,34.0,754.0,78.0
2026-08-17,5,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,88.0
2026-08-18,5,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,72.0,7380.0,214.0,40.0,30.0,33.0,28.43,82.0,5.9,425.0,346.0,82.0
2026-08-19,5,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,89.0,7879.0,483.0,80.0,35.0,44.0,29.13,84.0,6.8,605.0,459.0,81.0
2026-08-20,5,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,73.0,5034.0,256.0,34.0,28.0,27.0,27.56,79.5,5.6,409.0,1030.0,77.0
2026-08-21,5,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,48.0,3312.0,76.0,12.0,15.0,16.0,23.51,67.8,2.5,120.0,1439.0,77.0
2026-08-22,5,P18,Player 18,W,34.68,MD,Match,Top-up,Unused,57.0,5227.0,387.0,88.0,26.0,26.0,29.49,85.0,3.6,205.0,1134.0,81.0
2026-08-23,5,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,31.0,2332.0,34.0,2.0,7.0,7.0,20.0,57.7,1.9,59.0,734.0,86.0
2026-08-24,6,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,88.0
2026-08-25,6,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,77.0,6763.0,263.0,48.0,34.0,37.0,27.49,79.3,5.1,393.0,264.0,86.0
2026-08-26,6,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,96.0,8375.0,493.0,96.0,43.0,34.0,29.13,84.0,6.5,624.0,452.0,88.0
2026-08-27,6,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,70.0,5559.0,269.0,33.0,26.0,29.0,27.23,78.5,3.2,224.0,1017.0,78.0
2026-08-28,6,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,48.0,3057.0,104.0,9.0,18.0,14.0,24.27,70.0,2.3,110.0,1241.0,72.0
2026-08-29,6,P18,Player 18,W,34.68,MD,Match,Top-up,Unused,51.0,4481.0,379.0,80.0,23.0,25.0,26.98,77.8,4.1,209.0,958.0,78.0
2026-08-30,6,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,38.0,2517.0,34.0,3.0,8.0,9.0,19.02,54.9,1.2,46.0,543.0,81.0
2026-08-31,7,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,83.0
2026-09-01,7,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,76.0,7946.0,429.0,92.0,36.0,29.0,27.2,78.4,5.9,448.0,255.0,83.0
2026-09-02,7,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,91.0,8499.0,801.0,273.0,41.0,37.0,31.14,89.8,7.1,646.0,494.0,83.0
2026-09-03,7,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,71.0,5502.0,396.0,79.0,25.0,26.0,28.7,82.8,4.3,305.0,1094.0,81.0
2026-09-04,7,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,49.0,3715.0,95.0,24.0,14.0,16.0,24.29,70.0,2.5,122.0,1399.0,82.0
2026-09-05,7,P18,Player 18,W,34.68,MD,Match,Match,Starter,73.0,8373.0,721.0,125.0,33.0,40.0,34.16,98.5,8.7,635.0,1073.0,74.0
2026-09-06,7,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,33.0,2302.0,35.0,3.0,8.0,7.0,17.86,51.5,2.0,66.0,1062.0,75.0
2026-09-07,8,P18,Player 18,W,34.68,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,79.0
2026-09-08,8,P18,Player 18,W,34.68,MD-4,Volume,Training,N/A,78.0,7734.0,506.0,105.0,33.0,30.0,27.53,79.4,5.4,421.0,701.0,85.0
2026-09-09,8,P18,Player 18,W,34.68,MD-3,Speed / HSR,Training,N/A,88.0,9023.0,847.0,257.0,43.0,35.0,32.84,94.7,6.1,537.0,487.0,83.0
2026-09-10,8,P18,Player 18,W,34.68,MD-2,Tactical,Training,N/A,78.0,5995.0,380.0,110.0,27.0,28.0,25.88,74.6,4.3,335.0,958.0,78.0
2026-09-11,8,P18,Player 18,W,34.68,MD-1,Activation,Training,N/A,39.0,3504.0,158.0,28.0,14.0,11.0,22.23,64.1,3.5,136.0,1293.0,80.0
2026-09-12,8,P18,Player 18,W,34.68,MD,Match,Match,Starter,85.0,9184.0,987.0,424.0,38.0,44.0,31.78,91.6,8.2,697.0,1008.0,83.0
2026-09-13,8,P18,Player 18,W,34.68,MD+1,Recovery,Recovery,N/A,31.0,2437.0,34.0,3.0,10.0,7.0,20.24,58.4,1.3,40.0,1168.0,79.0
2026-07-20,1,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2026-07-21,1,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,83.0,6446.0,545.0,117.0,41.0,29.0,26.1,73.0,6.2,515.0,0.0,89.0
2026-07-22,1,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,85.0,7879.0,891.0,271.0,38.0,38.0,33.13,92.7,5.5,468.0,515.0,83.0
2026-07-23,1,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,75.0,4800.0,441.0,100.0,30.0,29.0,29.05,81.2,4.8,360.0,983.0,79.0
2026-07-24,1,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,32.0,2927.0,75.0,20.0,16.0,15.0,23.58,65.9,2.2,70.0,1343.0,76.0
2026-07-25,1,P19,Player 19,W,35.76,MD,Match,Match,Starter,87.0,10294.0,622.0,209.0,42.0,40.0,34.84,97.4,8.7,757.0,898.0,84.0
2026-07-26,1,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,30.0,2219.0,39.0,4.0,10.0,8.0,20.49,57.3,3.4,102.0,1187.0,79.0
2026-07-27,2,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,84.0
2026-07-28,2,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,77.0,5901.0,559.0,128.0,33.0,23.0,29.38,82.2,5.5,424.0,859.0,85.0
2026-07-29,2,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,89.0,7109.0,767.0,302.0,35.0,40.0,31.15,87.1,6.0,534.0,526.0,85.0
2026-07-30,2,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,71.0,4962.0,421.0,81.0,30.0,27.0,24.6,68.8,5.1,362.0,958.0,79.0
2026-07-31,2,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,50.0,2902.0,106.0,24.0,17.0,14.0,24.39,68.2,3.4,170.0,1320.0,81.0
2026-08-01,2,P19,Player 19,W,35.76,MD,Match,Top-up,Unused,57.0,4739.0,361.0,99.0,28.0,28.0,28.38,79.4,4.4,251.0,1066.0,81.0
2026-08-02,2,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,34.0,2076.0,38.0,3.0,9.0,8.0,19.67,55.0,2.3,78.0,783.0,90.0
2026-08-03,3,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,85.0
2026-08-04,3,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,79.0,6748.0,525.0,79.0,35.0,33.0,28.33,79.2,5.8,458.0,329.0,88.0
2026-08-05,3,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,94.0,7445.0,875.0,201.0,38.0,32.0,30.53,85.4,6.5,611.0,536.0,85.0
2026-08-06,3,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,69.0,5554.0,409.0,125.0,29.0,25.0,28.26,79.0,4.6,317.0,1069.0,79.0
2026-08-07,3,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,44.0,2570.0,149.0,26.0,16.0,13.0,27.09,75.8,2.1,92.0,1386.0,76.0
2026-08-08,3,P19,Player 19,W,35.76,MD,Match,Match,Starter,84.0,9599.0,852.0,293.0,47.0,36.0,33.92,94.9,7.3,613.0,1020.0,81.0
2026-08-09,3,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,29.0,2052.0,44.0,4.0,7.0,6.0,21.75,60.8,1.7,49.0,1022.0,81.0
2026-08-10,4,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,86.0
2026-08-11,4,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,79.0,6181.0,428.0,92.0,40.0,29.0,27.64,77.3,6.1,482.0,662.0,84.0
2026-08-12,4,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,88.0,7513.0,854.0,221.0,34.0,33.0,31.69,88.6,6.0,528.0,531.0,82.0
2026-08-13,4,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,71.0,5330.0,393.0,90.0,32.0,28.0,28.85,80.7,5.4,383.0,1010.0,79.0
2026-08-14,4,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,50.0,2834.0,154.0,25.0,16.0,14.0,22.91,64.1,3.5,175.0,1393.0,73.0
2026-08-15,4,P19,Player 19,W,35.76,MD,Match,Match,Starter,93.0,9580.0,1030.0,424.0,57.0,46.0,34.03,95.2,8.4,781.0,1086.0,85.0
2026-08-16,4,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,34.0,2380.0,41.0,3.0,6.0,8.0,19.55,54.7,2.5,85.0,1339.0,76.0
2026-08-17,5,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,83.0
2026-08-18,5,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,75.0,6331.0,507.0,80.0,39.0,25.0,29.13,81.5,5.4,405.0,866.0,82.0
2026-08-19,5,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,88.0,7187.0,725.0,363.0,40.0,44.0,34.64,96.9,5.4,475.0,490.0,85.0
2026-08-20,5,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,69.0,5236.0,496.0,84.0,34.0,25.0,30.48,85.2,4.9,338.0,880.0,81.0
2026-08-21,5,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,45.0,2900.0,141.0,25.0,14.0,16.0,28.15,78.7,2.9,130.0,1218.0,76.0
2026-08-22,5,P19,Player 19,W,35.76,MD,Match,Match,Sub,12.0,1319.0,139.0,55.0,7.0,7.0,33.93,94.9,6.5,78.0,943.0,77.0
2026-08-23,5,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,36.0,1821.0,31.0,4.0,6.0,8.0,17.39,48.6,2.3,83.0,546.0,89.0
2026-08-24,6,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,86.0
2026-08-25,6,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,79.0,6461.0,408.0,120.0,33.0,26.0,26.0,72.7,5.1,403.0,161.0,90.0
2026-08-26,6,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,86.0,7557.0,1071.0,272.0,39.0,40.0,33.2,92.8,7.3,628.0,486.0,89.0
2026-08-27,6,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,64.0,4719.0,357.0,97.0,29.0,28.0,29.19,81.6,5.0,320.0,1031.0,78.0
2026-08-28,6,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,43.0,3011.0,157.0,32.0,15.0,14.0,24.05,67.3,2.0,86.0,1351.0,79.0
2026-08-29,6,P19,Player 19,W,35.76,MD,Match,Top-up,Unused,46.0,4045.0,443.0,75.0,26.0,21.0,30.27,84.7,4.1,189.0,1034.0,80.0
2026-08-30,6,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,27.0,2212.0,36.0,4.0,9.0,6.0,19.61,54.8,1.7,46.0,595.0,80.0
2026-08-31,7,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,85.0
2026-09-01,7,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,78.0,5417.0,527.0,102.0,38.0,28.0,29.92,83.7,6.3,491.0,235.0,88.0
2026-09-02,7,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,91.0,6881.0,836.0,178.0,38.0,40.0,32.74,91.6,6.5,592.0,537.0,82.0
2026-09-03,7,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,67.0,5464.0,503.0,94.0,32.0,28.0,27.49,76.9,4.4,295.0,1083.0,78.0
2026-09-04,7,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,48.0,2631.0,117.0,23.0,15.0,12.0,24.97,69.8,2.5,120.0,1378.0,76.0
2026-09-05,7,P19,Player 19,W,35.76,MD,Match,Top-up,Unused,56.0,4437.0,406.0,80.0,26.0,21.0,30.9,86.4,5.6,314.0,1007.0,87.0
2026-09-06,7,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,40.0,2113.0,36.0,3.0,7.0,8.0,19.9,55.7,1.4,56.0,729.0,76.0
2026-09-07,8,P19,Player 19,W,35.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,86.0
2026-09-08,8,P19,Player 19,W,35.76,MD-4,Volume,Training,N/A,81.0,6400.0,429.0,124.0,33.0,27.0,30.28,84.7,6.1,494.0,370.0,84.0
2026-09-09,8,P19,Player 19,W,35.76,MD-3,Speed / HSR,Training,N/A,83.0,7315.0,956.0,285.0,47.0,33.0,34.21,95.7,6.0,498.0,550.0,82.0
2026-09-10,8,P19,Player 19,W,35.76,MD-2,Tactical,Training,N/A,64.0,5400.0,420.0,87.0,28.0,27.0,26.83,75.0,4.5,288.0,992.0,79.0
2026-09-11,8,P19,Player 19,W,35.76,MD-1,Activation,Training,N/A,40.0,2777.0,144.0,33.0,15.0,13.0,25.12,70.3,2.2,88.0,1280.0,80.0
2026-09-12,8,P19,Player 19,W,35.76,MD,Match,Top-up,Unused,59.0,4228.0,368.0,73.0,28.0,15.0,28.77,80.5,4.7,277.0,874.0,83.0
2026-09-13,8,P19,Player 19,W,35.76,MD+1,Recovery,Recovery,N/A,35.0,2466.0,34.0,3.0,8.0,7.0,20.77,58.1,1.5,52.0,653.0,83.0
2026-07-20,1,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2026-07-21,1,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,76.0,6529.0,564.0,80.0,33.0,27.0,27.07,77.2,5.5,418.0,0.0,92.0
2026-07-22,1,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,88.0,8042.0,719.0,279.0,40.0,45.0,33.79,96.4,6.2,546.0,418.0,87.0
2026-07-23,1,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,73.0,5598.0,309.0,90.0,31.0,24.0,29.76,84.9,5.4,394.0,964.0,79.0
2026-07-24,1,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,49.0,2935.0,166.0,26.0,19.0,18.0,24.7,70.5,2.0,98.0,1358.0,79.0
2026-07-25,1,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,50.0,4990.0,421.0,85.0,32.0,25.0,28.06,80.0,5.1,255.0,1038.0,81.0
2026-07-26,1,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,33.0,2103.0,39.0,4.0,9.0,7.0,22.12,63.1,2.0,66.0,747.0,79.0
2026-07-27,2,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,80.0
2026-07-28,2,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,79.0,6925.0,419.0,138.0,34.0,35.0,25.98,74.1,4.6,363.0,321.0,79.0
2026-07-29,2,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,N/A,96.0,8521.0,815.0,233.0,44.0,40.0,32.3,92.1,6.3,605.0,429.0,85.0
2026-07-30,2,P20,Player 20,W,35.06,MD-2,Tactical,Training,N/A,58.0,5232.0,442.0,85.0,28.0,25.0,28.96,82.6,3.2,186.0,968.0,81.0
2026-07-31,2,P20,Player 20,W,35.06,MD-1,Activation,Training,N/A,40.0,2868.0,135.0,28.0,19.0,17.0,24.79,70.7,2.9,116.0,1154.0,75.0
2026-08-01,2,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,51.0,4498.0,335.0,48.0,28.0,26.0,28.14,80.3,5.9,301.0,907.0,84.0
2026-08-02,2,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,N/A,31.0,2347.0,34.0,4.0,12.0,8.0,16.59,47.3,1.5,46.0,603.0,84.0
2026-08-03,3,P20,Player 20,W,35.06,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,89.0
2026-08-04,3,P20,Player 20,W,35.06,MD-4,Volume,Training,N/A,75.0,5806.0,495.0,78.0,37.0,37.0,25.7,73.3,4.4,330.0,347.0,86.0
