date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score,session_load_au_7d,session_load_au_28d,total_distance_m_7d,total_distance_m_28d,hsr_m_7d,hsr_m_28d,sprint_distance_m_7d,sprint_distance_m_28d,chronic_load_weekly_equivalent,observation_days,load_ratio_7_28_context,days_since_85_pct_vmax,days_since_90_pct_vmax,days_since_95_pct_vmax
2026-08-22,5,P13,Player 13,CM,31.76,MD,Match,Top-up,Unused,45.0,5177.0,299.0,41.0,25.0,23.0,26.3,82.8,5.3,238.0,900.0,81.0,1630.0,7984.0,34535.0,149107.0,1771.0,7130.0,261.0,1251.0,1996.0,34,0.8166332665330661,3.0,3.0,7.0
2026-08-23,5,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,,41.0,2878.0,30.0,2.0,8.0,9.0,19.33,60.9,2.1,86.0,628.0,84.0,1638.0,8000.0,34936.0,149449.0,1775.0,7133.0,262.0,1252.0,2000.0,35,0.819,4.0,4.0,8.0
2026-08-24,6,P13,Player 13,CM,31.76,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,82.0,1638.0,8000.0,34936.0,149449.0,1775.0,7133.0,262.0,1252.0,2000.0,36,0.819,5.0,5.0,9.0
2026-08-25,6,P13,Player 13,CM,31.76,MD-4,Volume,Training,,74.0,6794.0,285.0,54.0,35.0,40.0,24.65,77.6,5.3,392.0,324.0,89.0,1616.0,7984.0,33494.0,147819.0,1696.0,7136.0,271.0,1261.0,1996.0,37,0.8096192384769539,6.0,6.0,10.0
2026-08-26,6,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,,88.0,9419.0,677.0,141.0,32.0,44.0,32.08,101.0,6.8,598.0,478.0,87.0,1704.0,8028.0,34280.0,148108.0,1708.0,7295.0,280.0,1281.0,2007.0,38,0.8490284005979073,0.0,0.0,0.0
2026-08-27,6,P13,Player 13,CM,31.76,MD-2,Tactical,Training,,71.0,7323.0,324.0,45.0,29.0,30.0,23.97,75.5,3.4,241.0,990.0,83.0,1649.0,7994.0,35076.0,148948.0,1712.0,7379.0,296.0,1277.0,1998.5,39,0.825118839129347,1.0,1.0,1.0
2026-08-28,6,P13,Player 13,CM,31.76,MD-1,Activation,Training,,37.0,3917.0,119.0,7.0,15.0,15.0,21.94,69.1,2.3,85.0,1231.0,79.0,1640.0,7993.0,35508.0,149142.0,1734.0,7374.0,290.0,1271.0,1998.25,40,0.8207181283623171,2.0,2.0,2.0
2026-08-29,6,P13,Player 13,CM,31.76,MD,Match,Top-up,Unused,60.0,5273.0,222.0,35.0,25.0,23.0,27.88,87.8,6.0,360.0,924.0,84.0,1762.0,8123.0,35604.0,148953.0,1657.0,7353.0,284.0,1277.0,2030.75,41,0.8676597316262464,0.0,3.0,3.0
2026-08-30,6,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,,42.0,2450.0,27.0,2.0,9.0,9.0,18.58,58.5,2.1,88.0,686.0,87.0,1764.0,8175.0,35176.0,149052.0,1654.0,7353.0,284.0,1277.0,2043.75,42,0.8631192660550459,1.0,4.0,4.0
2026-08-31,7,P13,Player 13,CM,31.76,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,85.0,1764.0,8175.0,35176.0,149052.0,1654.0,7353.0,284.0,1277.0,2043.75,43,0.8631192660550459,2.0,5.0,5.0
2026-09-01,7,P13,Player 13,CM,31.76,MD-4,Volume,Training,,83.0,8203.0,343.0,61.0,32.0,38.0,24.36,76.7,5.5,456.0,448.0,84.0,1828.0,8135.0,36585.0,150329.0,1712.0,7356.0,291.0,1289.0,2033.75,44,0.8988322065150584,3.0,6.0,6.0
2026-09-02,7,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,,87.0,8848.0,636.0,110.0,46.0,47.0,30.06,94.6,5.8,505.0,544.0,87.0,1735.0,7958.0,36014.0,151190.0,1671.0,7407.0,260.0,1264.0,1989.5,45,0.8720784116612215,0.0,0.0,7.0
2026-09-03,7,P13,Player 13,CM,31.76,MD-2,Tactical,Training,,75.0,6523.0,267.0,39.0,29.0,27.0,25.1,79.0,4.6,345.0,961.0,77.0,1839.0,7986.0,35214.0,151698.0,1614.0,7394.0,254.0,1257.0,1996.5,46,0.9211119459053343,1.0,1.0,8.0
2026-09-04,7,P13,Player 13,CM,31.76,MD-1,Activation,Training,,40.0,3208.0,100.0,11.0,11.0,17.0,21.08,66.4,2.9,116.0,1306.0,75.0,1870.0,7977.0,34505.0,151359.0,1595.0,7406.0,258.0,1255.0,1994.25,47,0.9376958756424721,2.0,2.0,9.0
2026-09-05,7,P13,Player 13,CM,31.76,MD,Match,Match,Starter,84.0,10838.0,452.0,142.0,39.0,43.0,28.3,89.1,8.7,731.0,966.0,80.0,2241.0,7989.0,40070.0,151301.0,1825.0,7216.0,365.0,1296.0,1997.25,48,1.1220428088621854,0.0,3.0,10.0
2026-09-06,7,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,,31.0,2554.0,22.0,1.0,8.0,9.0,15.58,49.0,2.1,65.0,1192.0,73.0,2218.0,7998.0,40174.0,151471.0,1820.0,7213.0,364.0,1296.0,1999.5,49,1.1092773193298324,1.0,4.0,11.0
2026-09-07,8,P13,Player 13,CM,31.76,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,83.0,2218.0,7998.0,40174.0,151471.0,1820.0,7213.0,364.0,1296.0,1999.5,50,1.1092773193298324,2.0,5.0,12.0
2026-09-08,8,P13,Player 13,CM,31.76,MD-4,Volume,Training,,84.0,7577.0,396.0,45.0,31.0,33.0,24.12,75.9,5.5,462.0,796.0,79.0,2224.0,8110.0,39548.0,151509.0,1873.0,7343.0,348.0,1300.0,2027.5,51,1.09691738594328,3.0,6.0,13.0
2026-09-09,8,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,,95.0,7821.0,585.0,105.0,36.0,41.0,30.58,96.3,6.8,646.0,527.0,82.0,2365.0,8151.0,38521.0,150230.0,1822.0,7248.0,343.0,1294.0,2037.75,52,1.1605937921727396,0.0,0.0,0.0
2026-09-10,8,P13,Player 13,CM,31.76,MD-2,Tactical,Training,,74.0,6110.0,226.0,30.0,24.0,31.0,23.81,75.0,4.6,340.0,1108.0,78.0,2360.0,8166.0,38108.0,150240.0,1781.0,7188.0,334.0,1290.0,2041.5,53,1.1560127357335293,1.0,1.0,1.0
2026-09-11,8,P13,Player 13,CM,31.76,MD-1,Activation,Training,,38.0,3898.0,103.0,11.0,15.0,17.0,20.98,66.0,2.8,106.0,1448.0,77.0,2350.0,8174.0,38798.0,150491.0,1784.0,7203.0,334.0,1290.0,2043.5,54,1.1499877660875948,2.0,2.0,2.0
2026-09-12,8,P13,Player 13,CM,31.76,MD,Match,Match,Starter,88.0,11362.0,797.0,131.0,51.0,43.0,31.4,98.9,9.3,818.0,1092.0,78.0,2437.0,8070.0,39322.0,149531.0,2129.0,7382.0,323.0,1233.0,2017.5,55,1.2079306071871128,0.0,0.0,0.0
2026-09-13,8,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,,34.0,2476.0,24.0,2.0,9.0,8.0,17.63,55.5,1.2,41.0,1264.0,78.0,2413.0,8033.0,39244.0,149530.0,2131.0,7380.0,324.0,1234.0,2008.25,56,1.201543632515872,1.0,1.0,1.0
2026-07-20,1,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P14,Player 14,CM,33.0,MD-4,Volume,Training,,81.0,6712.0,308.0,42.0,29.0,30.0,26.76,81.1,5.9,478.0,0.0,87.0,478.0,478.0,6712.0,6712.0,308.0,308.0,42.0,42.0,119.5,2,,,,
2026-07-22,1,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,87.0,9446.0,549.0,131.0,41.0,41.0,32.17,97.5,6.2,539.0,478.0,82.0,1017.0,1017.0,16158.0,16158.0,857.0,857.0,173.0,173.0,254.25,3,,0.0,0.0,0.0
2026-07-23,1,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,65.0,5303.0,306.0,34.0,26.0,28.0,27.37,82.9,3.0,195.0,1017.0,83.0,1212.0,1212.0,21461.0,21461.0,1163.0,1163.0,207.0,207.0,303.0,4,,1.0,1.0,1.0
2026-07-24,1,P14,Player 14,CM,33.0,MD-1,Activation,Training,,39.0,3324.0,82.0,9.0,16.0,16.0,22.38,67.8,3.2,125.0,1212.0,72.0,1337.0,1337.0,24785.0,24785.0,1245.0,1245.0,216.0,216.0,334.25,5,,2.0,2.0,2.0
2026-07-25,1,P14,Player 14,CM,33.0,MD,Match,Match,Starter,96.0,12652.0,778.0,154.0,51.0,43.0,32.16,97.5,7.5,720.0,859.0,80.0,2057.0,2057.0,37437.0,37437.0,2023.0,2023.0,370.0,370.0,514.25,6,,0.0,0.0,0.0
2026-07-26,1,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,32.0,2359.0,20.0,1.0,9.0,7.0,17.39,52.7,1.1,35.0,1040.0,78.0,2092.0,2092.0,39796.0,39796.0,2043.0,2043.0,371.0,371.0,523.0,7,,1.0,1.0,1.0
2026-07-27,2,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,82.0,2092.0,2092.0,39796.0,39796.0,2043.0,2043.0,371.0,371.0,523.0,8,,2.0,2.0,2.0
2026-07-28,2,P14,Player 14,CM,33.0,MD-4,Volume,Training,,79.0,7441.0,316.0,47.0,29.0,33.0,26.61,80.6,4.8,379.0,755.0,77.0,1993.0,2471.0,40525.0,47237.0,2051.0,2359.0,376.0,418.0,617.75,9,,3.0,3.0,3.0
2026-07-29,2,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,82.0,9196.0,605.0,96.0,39.0,34.0,29.18,88.4,6.1,500.0,414.0,83.0,1954.0,2971.0,40275.0,56433.0,2107.0,2964.0,341.0,514.0,742.75,10,,0.0,4.0,4.0
2026-07-30,2,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,73.0,5800.0,291.0,40.0,27.0,26.0,24.69,74.8,3.8,277.0,879.0,81.0,2036.0,3248.0,40772.0,62233.0,2092.0,3255.0,347.0,554.0,812.0,11,,1.0,5.0,5.0
2026-07-31,2,P14,Player 14,CM,33.0,MD-1,Activation,Training,,40.0,2973.0,114.0,11.0,16.0,15.0,22.9,69.4,3.2,128.0,1156.0,82.0,2039.0,3376.0,40421.0,65206.0,2124.0,3369.0,349.0,565.0,844.0,12,,2.0,6.0,6.0
2026-08-01,2,P14,Player 14,CM,33.0,MD,Match,Match,Starter,86.0,11087.0,431.0,149.0,39.0,45.0,31.63,95.9,9.2,791.0,905.0,82.0,2110.0,4167.0,38856.0,76293.0,1777.0,3800.0,344.0,714.0,1041.75,13,,0.0,0.0,0.0
2026-08-02,2,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,37.0,2565.0,35.0,1.0,8.0,9.0,19.1,57.9,1.5,56.0,1196.0,75.0,2131.0,4223.0,39062.0,78858.0,1792.0,3835.0,344.0,715.0,1055.75,14,,1.0,1.0,1.0
2026-08-03,3,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,79.0,2131.0,4223.0,39062.0,78858.0,1792.0,3835.0,344.0,715.0,1055.75,15,,2.0,2.0,2.0
2026-08-04,3,P14,Player 14,CM,33.0,MD-4,Volume,Training,,83.0,6895.0,341.0,46.0,31.0,34.0,26.3,79.7,4.6,382.0,847.0,84.0,2134.0,4605.0,38516.0,85753.0,1817.0,4176.0,343.0,761.0,1151.25,16,,3.0,3.0,3.0
2026-08-05,3,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,96.0,7599.0,753.0,93.0,44.0,43.0,29.21,88.5,6.7,643.0,438.0,81.0,2277.0,5248.0,36919.0,93352.0,1965.0,4929.0,340.0,854.0,1312.0,17,,0.0,4.0,4.0
2026-08-06,3,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,62.0,5444.0,334.0,38.0,26.0,27.0,26.09,79.0,4.8,298.0,1025.0,80.0,2298.0,5546.0,36563.0,98796.0,2008.0,5263.0,338.0,892.0,1386.5,18,,1.0,5.0,5.0
2026-08-07,3,P14,Player 14,CM,33.0,MD-1,Activation,Training,,44.0,3471.0,83.0,12.0,16.0,13.0,24.5,74.2,3.9,172.0,1323.0,77.0,2342.0,5718.0,37061.0,102267.0,1977.0,5346.0,339.0,904.0,1429.5,19,,2.0,6.0,6.0
2026-08-08,3,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,56.0,4534.0,229.0,36.0,30.0,26.0,27.01,81.9,3.4,190.0,1113.0,78.0,1741.0,5908.0,30508.0,106801.0,1775.0,5575.0,226.0,940.0,1477.0,20,,3.0,7.0,7.0
2026-08-09,3,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,44.0,2353.0,25.0,1.0,9.0,9.0,20.94,63.5,1.0,44.0,660.0,91.0,1729.0,5952.0,30296.0,109154.0,1765.0,5600.0,226.0,941.0,1488.0,21,,4.0,8.0,8.0
2026-08-10,4,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,83.0,1729.0,5952.0,30296.0,109154.0,1765.0,5600.0,226.0,941.0,1488.0,22,,5.0,9.0,9.0
2026-08-11,4,P14,Player 14,CM,33.0,MD-4,Volume,Training,,78.0,7937.0,330.0,39.0,38.0,31.0,27.23,82.5,4.3,335.0,234.0,88.0,1682.0,6287.0,31338.0,117091.0,1754.0,5930.0,219.0,980.0,1571.75,23,,6.0,10.0,10.0
2026-08-12,4,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,91.0,8798.0,562.0,102.0,35.0,36.0,29.64,89.8,5.7,519.0,379.0,83.0,1558.0,6806.0,32537.0,125889.0,1563.0,6492.0,228.0,1082.0,1701.5,24,,0.0,11.0,11.0
2026-08-13,4,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,72.0,5985.0,258.0,30.0,27.0,29.0,26.46,80.2,3.1,223.0,854.0,83.0,1483.0,7029.0,33078.0,131874.0,1487.0,6750.0,220.0,1112.0,1757.25,25,,1.0,12.0,12.0
2026-08-14,4,P14,Player 14,CM,33.0,MD-1,Activation,Training,,42.0,2802.0,105.0,11.0,15.0,15.0,23.95,72.6,1.7,71.0,1077.0,82.0,1382.0,7100.0,32409.0,134676.0,1509.0,6855.0,219.0,1123.0,1775.0,26,,2.0,13.0,13.0
2026-08-15,4,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,58.0,5200.0,285.0,37.0,22.0,26.0,26.21,79.4,4.9,284.0,813.0,80.0,1476.0,7384.0,33075.0,139876.0,1565.0,7140.0,220.0,1160.0,1846.0,27,,3.0,14.0,14.0
2026-08-16,4,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,29.0,2248.0,21.0,1.0,8.0,9.0,16.5,50.0,2.9,84.0,578.0,83.0,1516.0,7468.0,32970.0,142124.0,1561.0,7161.0,220.0,1161.0,1867.0,28,0.8119978575254418,4.0,15.0,15.0
2026-08-17,5,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,82.0,1516.0,7468.0,32970.0,142124.0,1561.0,7161.0,220.0,1161.0,1867.0,29,0.8119978575254418,5.0,16.0,16.0
2026-08-18,5,P14,Player 14,CM,33.0,MD-4,Volume,Training,,74.0,7240.0,329.0,40.0,31.0,32.0,28.58,86.6,6.0,444.0,368.0,81.0,1625.0,7434.0,32273.0,142652.0,1560.0,7182.0,221.0,1159.0,1858.5,30,0.8743610438525693,0.0,17.0,17.0
2026-08-19,5,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,88.0,8609.0,485.0,99.0,39.0,41.0,30.89,93.6,6.1,537.0,528.0,87.0,1643.0,7432.0,32084.0,141815.0,1483.0,7118.0,218.0,1127.0,1858.0,31,0.8842841765339075,0.0,0.0,18.0
2026-08-20,5,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,67.0,5964.0,338.0,46.0,26.0,29.0,26.72,81.0,4.6,308.0,981.0,78.0,1728.0,7545.0,32063.0,142476.0,1563.0,7150.0,234.0,1139.0,1886.25,32,0.91610337972167,1.0,1.0,19.0
2026-08-21,5,P14,Player 14,CM,33.0,MD-1,Activation,Training,,42.0,3325.0,111.0,12.0,14.0,16.0,23.84,72.2,2.1,88.0,1289.0,70.0,1745.0,7508.0,32586.0,142477.0,1569.0,7179.0,235.0,1142.0,1877.0,33,0.9296750133191263,2.0,2.0,20.0
2026-08-22,5,P14,Player 14,CM,33.0,MD,Match,Match,Starter,90.0,11158.0,599.0,151.0,32.0,47.0,33.66,102.0,7.3,657.0,933.0,86.0,2118.0,7445.0,38544.0,140983.0,1883.0,7000.0,349.0,1139.0,1861.25,34,1.1379449294828745,0.0,0.0,0.0
2026-08-23,5,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,36.0,2435.0,26.0,1.0,8.0,9.0,17.87,54.2,1.8,65.0,1053.0,77.0,2099.0,7475.0,38731.0,141059.0,1888.0,7006.0,349.0,1139.0,1868.75,35,1.123210702341137,1.0,1.0,1.0
2026-08-24,6,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,81.0,2099.0,7475.0,38731.0,141059.0,1888.0,7006.0,349.0,1139.0,1868.75,36,1.123210702341137,2.0,2.0,2.0
2026-08-25,6,P14,Player 14,CM,33.0,MD-4,Volume,Training,,73.0,6892.0,329.0,45.0,36.0,36.0,25.43,77.1,5.8,423.0,722.0,87.0,2078.0,7519.0,38383.0,140510.0,1888.0,7019.0,354.0,1137.0,1879.75,37,1.105466152413885,3.0,3.0,3.0
2026-08-26,6,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,83.0,8771.0,491.0,127.0,37.0,40.0,29.37,89.0,6.1,506.0,488.0,84.0,2047.0,7525.0,38545.0,140085.0,1894.0,6905.0,382.0,1168.0,1881.25,38,1.0881063122923589,0.0,4.0,4.0
2026-08-27,6,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,67.0,5935.0,212.0,32.0,28.0,27.0,25.31,76.7,4.2,281.0,929.0,80.0,2020.0,7529.0,38516.0,140220.0,1768.0,6826.0,368.0,1160.0,1882.25,39,1.0731836897330322,1.0,5.0,5.0
2026-08-28,6,P14,Player 14,CM,33.0,MD-1,Activation,Training,,47.0,3282.0,84.0,10.0,16.0,13.0,21.2,64.2,3.8,179.0,1210.0,74.0,2111.0,7580.0,38473.0,140529.0,1741.0,6796.0,366.0,1159.0,1895.0,40,1.1139841688654353,2.0,6.0,6.0
2026-08-29,6,P14,Player 14,CM,33.0,MD,Match,Match,Sub,30.0,4006.0,182.0,65.0,17.0,16.0,29.99,90.9,6.7,201.0,966.0,75.0,1655.0,6990.0,31321.0,133448.0,1324.0,6547.0,280.0,1075.0,1747.5,41,0.9470672389127325,0.0,0.0,7.0
2026-08-30,6,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,41.0,2515.0,33.0,1.0,7.0,10.0,17.49,53.0,2.7,111.0,661.0,82.0,1701.0,7045.0,31401.0,133398.0,1331.0,6545.0,280.0,1075.0,1761.25,42,0.9657913413768631,1.0,1.0,8.0
2026-08-31,7,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,85.0,1701.0,7045.0,31401.0,133398.0,1331.0,6545.0,280.0,1075.0,1761.25,43,0.9657913413768631,2.0,2.0,9.0
2026-09-01,7,P14,Player 14,CM,33.0,MD-4,Volume,Training,,69.0,6503.0,370.0,34.0,35.0,35.0,25.82,78.2,4.6,317.0,312.0,86.0,1595.0,6980.0,31012.0,133006.0,1372.0,6574.0,269.0,1063.0,1745.0,44,0.9140401146131805,3.0,3.0,10.0
2026-09-02,7,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,79.0,9251.0,587.0,95.0,45.0,36.0,29.87,90.5,6.7,529.0,428.0,83.0,1618.0,6866.0,31492.0,134658.0,1468.0,6408.0,237.0,1065.0,1716.5,45,0.9426157879405768,0.0,0.0,11.0
2026-09-03,7,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,63.0,5876.0,273.0,41.0,23.0,27.0,25.51,77.3,5.0,315.0,846.0,81.0,1652.0,6883.0,31433.0,135090.0,1529.0,6347.0,246.0,1068.0,1720.75,46,0.9600464913555136,1.0,1.0,12.0
2026-09-04,7,P14,Player 14,CM,33.0,MD-1,Activation,Training,,50.0,3312.0,106.0,11.0,18.0,14.0,23.09,70.0,3.0,150.0,1161.0,73.0,1623.0,6861.0,31463.0,134931.0,1551.0,6370.0,247.0,1067.0,1715.25,47,0.9462177525142108,2.0,2.0,13.0
2026-09-05,7,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,45.0,5125.0,230.0,29.0,28.0,26.0,28.39,86.0,5.6,252.0,994.0,82.0,1674.0,6923.0,32582.0,135522.0,1599.0,6371.0,211.0,1060.0,1730.75,48,0.9672107467860754,0.0,3.0,14.0
2026-09-06,7,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,31.0,2643.0,26.0,1.0,8.0,7.0,19.62,59.4,1.8,56.0,717.0,83.0,1619.0,6935.0,32710.0,135812.0,1592.0,6372.0,211.0,1060.0,1733.75,49,0.9338139870223504,1.0,4.0,15.0
2026-09-07,8,P14,Player 14,CM,33.0,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,91.0,1619.0,6935.0,32710.0,135812.0,1592.0,6372.0,211.0,1060.0,1733.75,50,0.9338139870223504,2.0,5.0,16.0
2026-09-08,8,P14,Player 14,CM,33.0,MD-4,Volume,Training,,76.0,6725.0,371.0,35.0,36.0,31.0,27.74,84.1,5.0,380.0,308.0,86.0,1682.0,6980.0,32932.0,134600.0,1593.0,6413.0,212.0,1056.0,1745.0,51,0.9638968481375358,3.0,6.0,17.0
2026-09-09,8,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,,85.0,9026.0,424.0,95.0,37.0,40.0,30.13,91.3,6.3,536.0,436.0,81.0,1689.0,6997.0,32707.0,134828.0,1430.0,6275.0,212.0,1049.0,1749.25,52,0.9655566671430613,0.0,0.0,18.0
2026-09-10,8,P14,Player 14,CM,33.0,MD-2,Tactical,Training,,71.0,5928.0,298.0,36.0,21.0,27.0,26.56,80.5,5.4,383.0,916.0,81.0,1757.0,7157.0,32759.0,134771.0,1455.0,6315.0,207.0,1055.0,1789.25,53,0.9819756881374878,1.0,1.0,19.0
2026-09-11,8,P14,Player 14,CM,33.0,MD-1,Activation,Training,,39.0,3292.0,81.0,9.0,18.0,15.0,23.34,70.7,1.4,55.0,1299.0,77.0,1662.0,7141.0,32739.0,135261.0,1430.0,6291.0,205.0,1053.0,1785.25,54,0.9309620501330346,2.0,2.0,20.0
2026-09-12,8,P14,Player 14,CM,33.0,MD,Match,Match,Starter,85.0,11618.0,678.0,104.0,42.0,47.0,32.42,98.2,7.7,654.0,974.0,82.0,2064.0,7511.0,39232.0,141679.0,1878.0,6684.0,280.0,1120.0,1877.75,55,1.0991878578085474,0.0,0.0,0.0
2026-09-13,8,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,,32.0,2372.0,23.0,1.0,8.0,8.0,17.49,53.0,3.6,115.0,1092.0,79.0,2123.0,7542.0,38961.0,141803.0,1875.0,6686.0,280.0,1120.0,1885.5,56,1.1259612834791832,1.0,1.0,1.0
2026-07-20,1,P15,Player 15,CM,31.54,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P15,Player 15,CM,31.54,MD-4,Volume,Training,,80.0,6165.0,337.0,45.0,37.0,39.0,22.95,72.8,4.8,384.0,0.0,83.0,384.0,384.0,6165.0,6165.0,337.0,337.0,45.0,45.0,96.0,2,,,,
2026-07-22,1,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,,84.0,8668.0,568.0,88.0,46.0,39.0,30.28,96.0,5.0,420.0,384.0,86.0,804.0,804.0,14833.0,14833.0,905.0,905.0,133.0,133.0,201.0,3,,0.0,0.0,0.0
2026-07-23,1,P15,Player 15,CM,31.54,MD-2,Tactical,Training,,64.0,5795.0,309.0,39.0,33.0,26.0,23.68,75.1,4.7,301.0,804.0,86.0,1105.0,1105.0,20628.0,20628.0,1214.0,1214.0,172.0,172.0,276.25,4,,1.0,1.0,1.0
2026-07-24,1,P15,Player 15,CM,31.54,MD-1,Activation,Training,,49.0,3788.0,93.0,13.0,14.0,15.0,21.12,67.0,2.7,132.0,1105.0,79.0,1237.0,1237.0,24416.0,24416.0,1307.0,1307.0,185.0,185.0,309.25,5,,2.0,2.0,2.0
2026-07-25,1,P15,Player 15,CM,31.54,MD,Match,Top-up,Unused,49.0,5759.0,276.0,43.0,26.0,23.0,25.6,81.2,4.8,235.0,853.0,84.0,1472.0,1472.0,30175.0,30175.0,1583.0,1583.0,228.0,228.0,368.0,6,,3.0,3.0,3.0
2026-07-26,1,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,,30.0,2534.0,19.0,2.0,9.0,8.0,14.61,46.3,1.2,36.0,668.0,86.0,1508.0,1508.0,32709.0,32709.0,1602.0,1602.0,230.0,230.0,377.0,7,,4.0,4.0,4.0
2026-07-27,2,P15,Player 15,CM,31.54,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,86.0,1508.0,1508.0,32709.0,32709.0,1602.0,1602.0,230.0,230.0,377.0,8,,5.0,5.0,5.0
2026-07-28,2,P15,Player 15,CM,31.54,MD-4,Volume,Training,,78.0,7023.0,284.0,42.0,31.0,35.0,23.96,76.0,5.6,437.0,271.0,83.0,1561.0,1945.0,33567.0,39732.0,1549.0,1886.0,227.0,272.0,486.25,9,,6.0,6.0,6.0
2026-07-29,2,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,,93.0,8548.0,580.0,106.0,44.0,41.0,29.98,95.1,6.1,567.0,473.0,85.0,1708.0,2512.0,33447.0,48280.0,1561.0,2466.0,245.0,378.0,628.0,10,,0.0,0.0,0.0
2026-07-30,2,P15,Player 15,CM,31.54,MD-2,Tactical,Training,,63.0,6512.0,320.0,46.0,25.0,31.0,26.49,84.0,4.1,258.0,1004.0,84.0,1665.0,2770.0,34164.0,54792.0,1572.0,2786.0,252.0,424.0,692.5,11,,1.0,1.0,1.0
2026-07-31,2,P15,Player 15,CM,31.54,MD-1,Activation,Training,,44.0,3570.0,86.0,11.0,14.0,13.0,21.79,69.1,2.6,114.0,1262.0,80.0,1647.0,2884.0,33946.0,58362.0,1565.0,2872.0,250.0,435.0,721.0,12,,2.0,2.0,2.0
2026-08-01,2,P15,Player 15,CM,31.54,MD,Match,Match,Starter,91.0,9655.0,563.0,145.0,49.0,50.0,30.83,97.8,8.8,801.0,939.0,83.0,2213.0,3685.0,37842.0,68017.0,1852.0,3435.0,352.0,580.0,921.25,13,,0.0,0.0,0.0
